SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.5502349	0.4903636	0.4864102	0.4864102	0.460292	0.4545487	0.4974618	0.4545487
0.5237945	0.4806973	0.491384	0.491384	0.5096469	0.5008781	0.4998808	0.5053715
0.5126039	0.4505012	0.4455777	0.4455777	0.4703484	0.4777969	0.4613504	0.4707753
0.4506195	0.5007942	0.4864797	0.4864797	0.4515869	0.4462403	0.4497664	0.4602973
0.4646768	0.449355	0.4414177	0.4414177	0.4592861	0.4425719	0.4476433	0.4408804
0.4982192	0.4797193	0.4798893	0.4798893	0.5154682	0.5173041	0.4975808	0.5077752
0.5402252	0.5521738	0.5421041	0.5421041	0.4895577	0.5011542	0.4906502	0.5027013
0.5118085	0.4587082	0.452147	0.452147	0.4287476	0.4274665	0.4423956	0.4349339
0.4800078	0.4674023	0.4619686	0.4619686	0.4363006	0.4341932	0.4110611	0.4336016
0.4804892	0.5212047	0.5198509	0.5198509	0.525763	0.5316099	0.5381084	0.5289333
0.4588481	0.4879956	0.495068	0.495068	0.532151	0.531824	0.54646	0.534471
0.4778417	0.4829313	0.4732829	0.4732829	0.5289077	0.5247318	0.4697883	0.5184223
0.4684596	0.4494318	0.4492811	0.4492811	0.451446	0.4502866	0.4599284	0.4497631
0.5515854	0.5360217	0.5513466	0.5513466	0.4701968	0.4769542	0.4733509	0.4804515
0.5255328	0.5265089	0.529991	0.529991	0.5143801	0.5245358	0.5167084	0.521226
0.5239781	0.4837467	0.466995	0.466995	0.5001947	0.4989769	0.5146282	0.5158788
0.5142213	0.4946166	0.5034258	0.5034258	0.5311824	0.5496495	0.5353446	0.5452339
0.5679015	0.4369376	0.4368528	0.4368528	0.496543	0.5002201	0.4309231	0.4976035
0.4553949	0.4885912	0.4853936	0.4853936	0.4698553	0.4565034	0.4687484	0.4685087
0.5081086	0.5158168	0.5355712	0.5355712	0.4796378	0.4931578	0.4688438	0.4858081
0.5255249	0.5618969	0.5729811	0.5729811	0.5516928	0.5647448	0.5512522	0.5708668
0.5719275	0.5130423	0.5318717	0.5318717	0.4837522	0.4868386	0.451451	0.4816934
0.4553993	0.4763528	0.4763528	0.4763528	0.4904162	0.4892489	0.462265	0.47401
0.5136115	0.5389955	0.5367689	0.5367689	0.48507	0.4867807	0.4782372	0.4921476
0.5134795	0.5209364	0.5172817	0.5172817	0.5016414	0.4928702	0.502939	0.4922746
0.5036078	0.4818797	0.4743265	0.4743265	0.4819617	0.4811003	0.4996404	0.4732829
0.5270326	0.4556942	0.4609688	0.4609688	0.4494464	0.4509404	0.4483807	0.4607006
0.5009229	0.5174523	0.5007171	0.5007171	0.5072352	0.5163865	0.4889804	0.4938241
0.4738142	0.5569895	0.5635963	0.5635963	0.5329502	0.5329502	0.5318669	0.541852
0.5465715	0.4700201	0.4629846	0.4629846	0.4895185	0.4813547	0.4955874	0.4758487
0.5080317	0.4607256	0.4620039	0.4620039	0.450984	0.4536946	0.4588683	0.4356719
0.4858121	0.474361	0.4750993	0.4750993	0.5040215	0.5051375	0.4936209	0.5053897
0.4954264	0.449441	0.4471795	0.4471795	0.4837682	0.4868537	0.4643098	0.4845625
0.4799635	0.4626789	0.4797685	0.4797685	0.4759238	0.4758867	0.4753386	0.4726952
0.5622986	0.4474251	0.4484431	0.4484431	0.414397	0.4024156	0.4021816	0.4123301
0.5046123	0.513185	0.5112218	0.5112218	0.511177	0.5083001	0.5108576	0.5090315
0.4628316	0.4415818	0.4530444	0.4530444	0.4798409	0.5087639	0.4898984	0.5001097
0.5074045	0.4579	0.4659524	0.4659524	0.5203902	0.5244472	0.5151388	0.5466366
0.5404339	0.4544062	0.4436446	0.4436446	0.4298652	0.4330962	0.4224252	0.4333948
0.5051469	0.5837431	0.5746831	0.5746831	0.5282366	0.5146354	0.5060979	0.5146354
0.4764209	0.5024041	0.4972268	0.4972268	0.4535746	0.4472864	0.4597575	0.446164
0.4726448	0.5770851	0.5617858	0.5617858	0.5199928	0.5062033	0.5259867	0.5125577
0.4571199	0.4221691	0.4220939	0.4220939	0.468552	0.4684316	0.4788118	0.4728894
0.4894891	0.5639272	0.5621925	0.5621925	0.5577708	0.5602882	0.5763368	0.5498384
0.5001803	0.4773176	0.4826274	0.4826274	0.5121882	0.5182009	0.5124433	0.5161027
0.4520115	0.4635817	0.4735019	0.4735019	0.5410626	0.5419139	0.5316615	0.5409539
0.4751736	0.4976946	0.5037526	0.5037526	0.4913563	0.4936695	0.5397835	0.5156402
0.4968105	0.5087207	0.5162941	0.5162941	0.5048677	0.5098304	0.49972	0.5119658
0.5088519	0.5193638	0.5293803	0.5293803	0.4910509	0.4926185	0.4558303	0.4925206
0.5144701	0.5153524	0.511364	0.511364	0.4943957	0.4920287	0.5021749	0.4906881
0.5194569	0.4832315	0.4867889	0.4867889	0.4504343	0.4481651	0.4631779	0.4489344
0.4780313	0.510337	0.5182327	0.5182327	0.5140271	0.5155298	0.5015597	0.4993833
0.5680377	0.5254779	0.544938	0.544938	0.453822	0.4672042	0.4705034	0.4596738
0.4768559	0.5111005	0.5140931	0.5140931	0.5132679	0.5126811	0.5118321	0.5109938
0.5923631	0.4826362	0.4727012	0.4727012	0.5069916	0.5059473	0.5043037	0.510525
0.4464997	0.4823807	0.4878975	0.4878975	0.4900438	0.4899632	0.5034482	0.4975472
0.5738788	0.4856679	0.4846258	0.4846258	0.4372992	0.4361742	0.4185629	0.4333829
0.4421366	0.5001685	0.4993121	0.4993121	0.5184728	0.51292	0.4844801	0.5068502
0.5227674	0.5457525	0.5420276	0.5420276	0.5564792	0.5861994	0.5724769	0.5720244
0.507415	0.4470828	0.4607256	0.4607256	0.4867554	0.4895451	0.5023055	0.4923593
0.508704	0.4826191	0.4824273	0.4824273	0.4730182	0.4682504	0.4736037	0.4682504
0.4909573	0.5004223	0.5111351	0.5111351	0.4941379	0.5121416	0.4733334	0.5055829
0.499588	0.5664321	0.5604203	0.5604203	0.5763299	0.5742614	0.5198623	0.5590112
0.4134529	0.4974591	0.4936454	0.4936454	0.4514689	0.4478712	0.4523686	0.4485043
0.5180862	0.5302889	0.5342803	0.5342803	0.5500096	0.5600596	0.4980482	0.5502246
0.5154853	0.4825014	0.4902318	0.4902318	0.4774061	0.4719613	0.4801424	0.4772233
0.4992066	0.5163973	0.53271	0.53271	0.497348	0.4979152	0.4850417	0.497585
0.5281923	0.5389711	0.5348314	0.5348314	0.5225014	0.5253522	0.5275811	0.5272425
0.4559915	0.5075065	0.5148929	0.5148929	0.4990876	0.5027641	0.4908673	0.4983465
0.4997128	0.5277404	0.5377133	0.5377133	0.5366321	0.5496992	0.5112198	0.5400874
0.5200743	0.477105	0.4959441	0.4959441	0.4935992	0.4914469	0.4925154	0.4933416
0.5467238	0.544282	0.5078518	0.5078518	0.5365746	0.5275138	0.5244645	0.5174629
0.5017098	0.5081006	0.530014	0.530014	0.4933732	0.4900519	0.5502339	0.5258842
0.4839334	0.4623334	0.464087	0.464087	0.4937826	0.4910566	0.5128706	0.504394
0.5817216	0.48153	0.4728035	0.4728035	0.486132	0.484375	0.501305	0.4911501
0.4333531	0.5281514	0.4995266	0.4995266	0.5421307	0.5447285	0.5201508	0.5450047
0.3998295	0.4344395	0.4272658	0.4272658	0.4538039	0.4641935	0.4676273	0.4542837
